TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,CustomerAge_binned,TransactionAmount_binned
-0.4536456907565377,2128,1,3,1,-1.0420410834743925,3,-0.6329098154585462,-0.20551575924182838,-0.9189845649944974,250,1,0
0.7284221160292871,1690,1,28,2,-1.4341958029593385,3,-0.20990966168522457,-0.20551575924182838,-1.1050516498920675,311,1,0
1.1272652985011145,2012,1,10,2,-1.0420410834743925,3,0.2553905074654292,-0.20551575924182838,-1.2370608978727107,61,1,0
-0.7239400676314106,944,1,41,1,1.2548651306517202,0,0.35409054334587087,-0.20551575924182838,2.5067831610888156,22,0,0
-0.4365172461809861,1509,1,36,1,-0.929996877907265,3,0.31179052796853873,-0.20551575924182838,-1.0699695509789062,155,1,0
-0.6582981243478594,550,1,29,0,0.9747546167339016,2,-0.42140973857188535,-0.20551575924182838,-0.15982461861231353,258,0,0
0.06759236512941118,1285,1,23,1,-1.0980631862579562,3,-0.5201097744523271,-0.20551575924182838,-0.9663574181995854,172,1,0
0.3054418439959038,963,1,16,1,0.1904451777640095,1,-1.2956100563700832,-0.20551575924182838,0.1349974843914739,46,0,0
-0.6328618713254833,1661,1,18,1,-1.2101073918250835,3,-0.9713099384772034,-0.20551575924182838,-1.0670490263427472,313,1,0
0.1793546112720825,1889,1,19,2,0.1904451777640095,1,1.496190958533839,-0.20551575924182838,0.39610824260204885,106,0,0
-0.9962857552338945,1857,1,5,2,0.30248938333113695,0,0.057990435704545776,-0.20551575924182838,2.2723279442816438,308,0,0
0.0042410521583589695,691,1,16,1,0.6386220000325193,2,1.4820909534080617,-0.20551575924182838,-0.5339765589310345,229,0,0
0.7654140861505381,658,1,0,1,-1.0980631862579562,3,0.11439045620765532,-0.20551575924182838,-0.8059101369841883,346,1,0
-0.5594249472770103,1179,1,1,0,-0.0336432333702454,1,1.411590927779175,-0.20551575924182838,-0.32132298181147706,235,1,0
-0.5263988445624737,81,1,9,2,-0.537842158422319,1,0.21309049208809702,-0.20551575924182838,0.32532004476589915,183,1,0
-0.9313275821928804,1114,1,4,0,0.9747546167339016,2,-0.9149099179740938,-0.20551575924182838,0.19519814107727468,351,0,0
-0.7030850752340324,455,1,25,1,-0.0336432333702454,0,-0.7175098462132105,-0.20551575924182838,2.448257586396608,312,1,0
-0.6047589143572129,2156,1,24,1,-1.4341958029593385,3,-0.6047098052069914,-0.20551575924182838,-0.9565473196844311,27,1,0
-0.4202777029207325,1178,1,39,2,0.30248938333113695,0,-0.7457098564647653,-0.20551575924182838,1.387531733625741,246,0,0
-0.3879353704487328,1028,1,10,0,-0.3697758500716278,1,-0.2522096770625567,-0.20551575924182838,-1.1636616180282264,208,1,0
-0.1274189080421388,1875,1,10,2,0.24646728054757322,0,0.7065906714903055,-0.20551575924182838,0.53043191684865,195,0,0
-0.48708205561659657,1099,1,36,2,-0.5938642612058826,0,0.5232906048551995,-0.20551575924182838,-0.915289155100233,199,1,0
-0.9320455409475441,1788,1,23,1,1.0867988223010292,0,-0.7175098462132105,-0.20551575924182838,1.2191514686788505,341,0,0
0.32745924580559493,1953,1,18,2,-1.1540852890415199,3,-0.2804096873141115,-0.20551575924182838,-1.1025070596880586,135,1,0
-0.22742030601317395,539,1,15,1,-1.322151597392211,3,0.21309049208809702,-0.20551575924182838,-1.1469031259610192,260,1,0
1.1863088589441835,395,1,35,0,-0.8739747751237013,1,-0.6752098308358783,-0.20551575924182838,-1.0125206320413607,101,1,0
-0.9293104599773961,1174,1,21,0,0.694644102816083,1,-0.590609800081214,-0.20551575924182838,-1.2535483079684353,281,0,0
-0.5113217107145329,1468,1,5,1,1.4789535417859752,2,0.18489048183654225,-0.20551575924182838,-0.7638719723877061,59,0,0
-0.6227762602480628,1521,1,35,1,-0.42579795285519145,0,0.7770906971191924,-0.20551575924182838,0.6498102793844689,135,1,0
0.29467246267594627,148,1,13,1,-0.8179526723401376,1,-1.3520100768731929,-0.20551575924182838,0.9715973664194834,283,1,0
-0.3453706728508051,344,1,41,1,-0.9860189806908287,1,0.3681905484716483,-0.20551575924182838,1.1037958603047466,129,1,0
-0.5717670001548031,9,1,19,0,-0.7059084667730101,1,1.6230910046658356,-0.20551575924182838,0.7294111986708849,12,1,0
0.03323291044192729,2043,1,7,2,0.07840097219688205,1,-0.9713099384772034,-0.20551575924182838,1.1035963848917687,264,0,0
-0.62291301429657,1853,1,39,2,0.8066883083832105,2,-0.5624097898296592,-0.20551575924182838,0.26646456842915267,181,0,0
1.5706561122742269,418,1,34,1,-0.9860189806908287,3,-1.4507101127536346,-0.20551575924182838,-1.1973857497068863,316,1,0
0.7062679601710885,2024,1,20,2,-1.2661294946086474,3,-1.1969100204896417,-0.20551575924182838,-1.1904373561548336,179,1,0
-0.527014237780757,1254,1,35,0,1.0307767195174653,2,0.38229055359742564,-0.20551575924182838,0.7361959200892123,258,0,0
0.10489203185980417,242,1,14,2,-0.2577316445045003,1,-0.22400966681100196,-0.20551575924182838,-1.182166798647532,7,1,0
-1.0074653986993742,1197,1,36,2,0.13442307498044578,0,-0.1817096514336698,-0.20551575924182838,1.8010417073511942,210,0,0
-0.6200069907657879,845,1,14,1,-0.31375374728806404,1,0.6642906561129733,-0.20551575924182838,0.35248450421010374,219,1,0
-0.8328646672675535,1368,1,15,0,1.3669093362188478,2,0.015690420327213617,-0.20551575924182838,-0.8826544660616816,140,0,0
0.11784947795588004,1417,1,32,2,-0.20170954172093658,1,-0.8303098872194296,-0.20551575924182838,-0.23787832475960843,276,1,0
-0.9987815166191545,2010,1,42,0,0.6386220000325193,2,-1.1123099897349773,-0.20551575924182838,0.11652043492015234,264,0,0
1.0312297679367937,1479,1,30,1,0.694644102816083,0,0.5373906099809769,-0.20551575924182838,-0.94295997520815,230,0,0
1.8601986214765158,1316,1,40,2,-1.0420410834743925,3,-0.5624097898296592,-0.20551575924182838,-1.022719451874112,215,1,0
-0.8855833529671556,1505,1,23,2,-1.0420410834743925,3,-0.1676096463078924,-0.20551575924182838,-1.2272993895222561,79,1,0
-0.5896134034850186,1102,1,28,1,-0.6498863639894463,1,-0.20990966168522457,-0.20551575924182838,0.3086919789302546,62,1,0
-0.30475472044410773,1965,1,21,2,0.13442307498044578,1,2.158891199445376,-0.20551575924182838,1.0849019583678434,142,0,0
0.28769800620206887,1383,1,0,0,0.6386220000325193,0,-0.6329098154585462,-0.20551575924182838,1.7217834765947653,189,0,0
-0.9607638911340977,1748,1,25,0,0.30248938333113695,0,0.057990435704545776,-0.20551575924182838,2.3779604049616347,335,0,0
0.6458226707308183,1033,1,28,2,-1.4902179057429021,3,-0.7316098513389878,-0.20551575924182838,-0.8577558427187353,40,1,0
0.13405483270400678,90,1,35,1,-1.322151597392211,3,-1.4366101076278572,-0.20551575924182838,-1.049106468683122,214,1,0
-0.2140525977715758,1463,1,6,2,-1.2101073918250835,3,0.0015904152014362305,-0.20551575924182838,-1.2374521765673974,144,1,0
-0.995499419454977,1806,1,6,2,-0.8179526723401376,0,1.778191061049387,-0.20551575924182838,0.08695715576603796,200,1,0
-0.23945466228182505,1104,1,5,0,-1.4902179057429021,3,2.454991307086701,-0.20551575924182838,-1.2175148647779965,310,1,0
-0.8592581986294814,287,1,20,0,-1.3781737001757748,3,-0.3932097283203306,-0.20551575924182838,-0.8806545971777268,61,1,0
0.404520152139514,1244,1,22,0,1.1988430278681566,0,0.2976905228427613,-0.20551575924182838,1.2814824204801682,240,0,0
-0.10741862844793189,218,1,30,2,0.5265777944653919,2,-0.3932097283203306,-0.20551575924182838,-0.16790848759208474,354,0,0
-0.7787442525707505,1219,1,41,2,1.9831524668380487,2,-0.09710962067900547,-0.20551575924182838,0.345254799178211,161,0,0
-0.10010228685278613,1695,1,35,2,-1.3781737001757748,3,0.5655906202325317,-0.20551575924182838,-1.1525012244098392,131,1,0
0.6798402402970337,1865,1,37,1,0.918732513950338,0,2.046091158439157,-0.20551575924182838,1.9952463661474138,198,0,0
0.27036443055375614,279,1,40,0,-0.42579795285519145,1,1.7640910559236096,-0.20551575924182838,1.012635596573988,215,1,0
-0.8937544073654726,1583,1,5,1,-1.2101073918250835,3,0.029790425452991,-0.20551575924182838,-1.1484861423793928,316,1,0
-0.9184727016331847,902,1,42,2,0.9747546167339016,0,-0.2945096924398889,-0.20551575924182838,0.9124196605694653,7,0,0
0.03552354075442627,46,1,11,1,-0.6498863639894463,0,2.3280912609547046,-0.20551575924182838,0.052427450304199257,10,1,0
-0.7600773249494905,1358,1,26,1,1.4229314390024115,0,0.07209044083032316,-0.20551575924182838,0.4651216207381157,76,0,0
-0.22314674199731777,184,1,22,0,-0.5938642612058826,1,0.6360906458614186,-0.20551575924182838,-1.2761248329141552,351,1,0
-0.5845193151781181,270,1,3,1,1.70304195292023,2,2.0883911738164893,-0.20551575924182838,0.1449840419258007,139,0,0
0.0245148398495808,2070,1,15,1,-0.7619305695565738,1,-1.182810015363864,-0.20551575924182838,-0.26740835801156,142,1,0
-0.05240931243583079,810,1,11,0,-1.2661294946086474,3,-0.15350964118211502,-0.20551575924182838,-0.8993669253412784,75,1,0
1.6434434545922896,495,1,15,1,-0.7619305695565738,1,-1.4507101127536346,-0.20551575924182838,0.44058870231896186,172,1,0
-0.6085538392032932,1420,1,20,1,0.6386220000325193,2,-0.336809707817221,-0.20551575924182838,0.10581525442368846,71,0,0
-0.41022628035543873,799,1,6,2,1.7590640557037938,2,-1.0841099794834226,-0.20551575924182838,0.06152148323430586,7,0,0
-0.12410262236583448,885,1,10,1,-1.2661294946086474,3,-1.182810015363864,-0.20551575924182838,-1.0740178789115156,29,1,0
-0.43661981171736663,509,1,6,2,-1.1540852890415199,3,-1.4225101025020797,-0.20551575924182838,-0.8430585965856302,74,1,0
-0.765650052426167,824,1,32,1,-1.0420410834743925,3,-1.4930101281309667,-0.20551575924182838,-1.103506994130036,288,1,0
1.6936663789066317,834,1,3,0,-1.4341958029593385,3,0.6219906407356413,-0.20551575924182838,-1.1079491581344214,255,1,0
-0.2055396582519902,2147,1,31,2,1.4789535417859752,2,-1.0418099641060903,-0.20551575924182838,-1.0024829269652447,87,0,0
1.5147920834589546,1188,1,30,2,-0.20170954172093658,0,0.04389043057876839,-0.20551575924182838,2.3941051265273714,124,1,0
0.5345732522700499,660,1,0,0,0.7506662055996467,0,-0.5342097795781044,-0.20551575924182838,1.7757313462968451,342,0,0
0.011249697144363175,1909,1,17,1,1.5909977473531025,2,-0.2804096873141115,-0.20551575924182838,0.7116936901951318,97,0,0
-0.3264644256446572,19,1,19,0,0.8066883083832105,0,2.525491332715588,-0.20551575924182838,0.5692170977873441,233,0,0
0.34882706588487594,162,1,32,0,0.8066883083832105,1,-0.15350964118211502,-0.20551575924182838,-0.48394403355291205,118,0,0
1.1390945236970045,398,1,23,0,0.9747546167339016,2,-0.957209933351426,-0.20551575924182838,-0.9562250901711596,351,0,0
-0.2778825499124039,24,1,20,0,-0.3697758500716278,0,1.6230910046658356,-0.20551575924182838,0.7085327721125638,240,1,0
0.6542330447140234,1105,1,17,1,0.4145335888982644,1,0.17079047671076486,-0.20551575924182838,0.6096517869487371,63,0,0
-0.9464047160408209,1213,1,40,1,0.9747546167339016,2,-0.6329098154585462,-0.20551575924182838,-0.5984915107667479,291,0,0
0.6698571947559937,1250,1,7,1,0.4705556916818281,2,1.637191009791613,-0.20551575924182838,0.5959340162408936,98,0,0
0.034976524560396786,981,1,20,0,-1.4341958029593385,3,-1.4930101281309667,-0.20551575924182838,-1.0346470586193361,205,1,0
-0.9777897701732688,2045,1,1,2,-0.08966533615380913,0,0.5796906253583091,-0.20551575924182838,0.21843958406625333,237,1,0
0.05689136083370727,1935,1,40,1,0.8066883083832105,1,0.4386905741005352,-0.20551575924182838,0.5521005729276132,139,0,0
-0.5340228827667611,870,1,22,1,0.8627104111667742,1,-0.2804096873141115,-0.20551575924182838,0.7735412977265421,349,0,0
-0.031246623429310894,1408,1,10,0,1.310887233435284,2,-0.8021098769678747,-0.20551575924182838,-0.8579271869837289,217,0,0
1.7209488115838576,734,1,28,0,-0.7619305695565738,1,-0.1676096463078924,-0.20551575924182838,1.1655207137358627,26,1,0
0.6439764910759687,216,1,15,0,0.07840097219688205,1,0.3258905330943161,-0.20551575924182838,0.32447355294928926,322,0,0
0.7657217827596798,298,1,18,0,0.5265777944653919,0,1.3269908970245106,-0.20551575924182838,1.1098338276129525,68,0,0
0.026497773552938024,342,1,32,0,1.1428209250845929,0,0.5373906099809769,-0.20551575924182838,2.155481385064386,112,0,0
1.3573539851148124,2094,1,25,0,0.918732513950338,2,-0.6752098308358783,-0.20551575924182838,-0.9496475162970781,60,0,0
-0.6164855740167223,503,1,21,0,0.5825998972489556,1,0.7206906766160829,-0.20551575924182838,0.4101584723315217,351,0,0
-0.760008947925237,866,1,1,0,-1.0980631862579562,3,1.1577908355151818,-0.20551575924182838,-1.1973806349527072,83,1,0
0.21911585087560856,37,1,29,0,1.0307767195174653,0,0.8475907227480793,-0.20551575924182838,0.7270200510922432,224,0,0
-0.5662284611902534,1779,1,5,1,-0.0336432333702454,0,-1.0982099846092,-0.20551575924182838,0.1971238460256352,49,1,0
0.8570734871626221,1143,1,8,0,1.0867988223010292,2,0.15669047158498747,-0.20551575924182838,0.2692981422442702,248,0,0
0.5474281328297453,1070,1,41,2,-0.929996877907265,1,-1.4789101230051893,-0.20551575924182838,0.8223386099704576,90,1,0
0.7147467111785473,80,1,6,0,0.7506662055996467,1,-0.7880098718420974,-0.20551575924182838,-1.2461191275235648,316,0,0
0.6475662848492877,2160,1,16,1,0.694644102816083,2,-0.012509589924341155,-0.20551575924182838,-0.6621497412774935,219,0,0
-0.4564149602388125,1645,1,36,1,-0.20170954172093658,0,2.4267912968351464,-0.20551575924182838,1.2754444531719618,277,1,0
0.97256228112712,54,1,4,0,-1.2661294946086474,3,0.7911907022449699,-0.20551575924182838,-1.1821591265162636,196,1,0
-0.838198075159342,1888,1,23,0,0.1904451777640095,0,-0.49190976420077226,-0.20551575924182838,-1.0183105337718896,303,0,0
1.1386842615514823,2040,1,4,0,-1.322151597392211,3,-0.8162098820936522,-0.20551575924182838,-1.2101317171207362,328,1,0
0.774576607400534,1860,1,28,0,-0.08966533615380913,0,0.5514906151067542,-0.20551575924182838,2.147126434113132,29,1,0
-0.7032560177946665,134,1,13,0,0.3585114861147007,0,0.2976905228427613,-0.20551575924182838,2.5164705055036762,174,0,0
-0.9980635578644906,1921,1,38,0,-0.31375374728806404,0,-0.9995099487287582,-0.20551575924182838,2.3120184367100043,358,1,0
1.5027577271903036,2000,1,22,1,0.1904451777640095,1,-1.5494101486340763,-0.20551575924182838,-0.45768488559837495,270,0,0
0.9961181659825192,219,1,32,1,-0.7059084667730101,1,0.14259046645921009,-0.20551575924182838,-1.1222500108186608,253,1,0
-0.4228418413302462,1800,1,26,0,-1.322151597392211,3,2.285791245577373,-0.20551575924182838,-0.9707356477767346,328,1,0
-0.8770020364233162,2232,1,21,1,0.8066883083832105,2,0.5091905997294222,-0.20551575924182838,-1.0098814188850416,304,0,0
-0.8995322659149102,1881,1,30,1,-1.2661294946086474,3,-0.5483097847038818,-0.20551575924182838,0.9224548082684917,58,1,0
0.6662674009826745,1776,1,14,2,-1.2101073918250835,3,-0.6470098205843235,-0.20551575924182838,-1.0855644364704107,213,1,0
-0.7645560200381079,44,1,1,0,0.3585114861147007,1,0.5373906099809769,-0.20551575924182838,-0.5858120351572237,297,0,0
1.5841263860522055,1487,1,31,2,0.694644102816083,1,-0.02660959505011854,-0.20551575924182838,0.27547420791530697,192,0,0
0.2547402805117859,2177,1,37,1,1.2548651306517202,2,0.3258905330943161,-0.20551575924182838,-0.4138898029414363,216,0,0
-0.2674208652015879,1452,1,39,0,-1.4902179057429021,3,-1.507110133256744,-0.20551575924182838,-1.1120818795109828,252,1,0
-0.23859994947865382,2192,1,1,2,-1.4902179057429021,3,-0.77390986671632,-0.20551575924182838,-1.112879781162893,312,1,0
0.15032856447638715,261,1,38,2,-1.4902179057429021,3,0.39639055872320306,-0.20551575924182838,-1.174185224751339,226,1,0
0.46975183327754294,1500,1,22,0,0.8066883083832105,0,1.341090902150288,-0.20551575924182838,1.9296905618362916,112,0,0
-0.7590858580978119,1572,1,4,0,-1.2101073918250835,3,0.4809905894778674,-0.20551575924182838,-1.0254609601140092,276,1,0
-0.9363532934755271,1361,1,20,0,0.8066883083832105,1,0.5796906253583091,-0.20551575924182838,0.41133230841558194,103,0,0
0.7372085636458872,1187,1,34,1,1.927130364054485,2,-1.2674100461185285,-0.20551575924182838,0.4837546702118943,334,0,0
0.6528996927410762,1247,1,21,1,-0.08966533615380913,1,0.6783906612387508,-0.20551575924182838,0.5033825393734711,289,1,0
-0.9721828541844656,590,1,13,0,-0.0336432333702454,1,0.5091905997294222,-0.20551575924182838,1.008234350603034,122,1,0
0.8161840266589099,1127,1,19,2,-0.08966533615380913,1,-1.3802100871247476,-0.20551575924182838,1.1608918612039474,265,1,0
-0.6810334849122143,202,1,10,1,1.5349756445695388,2,-1.4366101076278572,-0.20551575924182838,0.602925885203467,140,0,0
-0.3456441809478198,1416,1,37,2,0.918732513950338,2,-0.30860969756566625,-0.20551575924182838,-0.22221439008668878,8,0,0
-0.15726547912887856,908,1,38,0,-0.14568743893737285,1,1.778191061049387,-0.20551575924182838,0.8186585443387298,92,1,0
-0.8638052707423522,545,1,12,2,-0.929996877907265,3,1.200090850892514,-0.20551575924182838,-1.2245885698074326,245,1,0
-0.404482610318128,858,1,3,2,-0.537842158422319,0,0.8475907227480793,-0.20551575924182838,0.03541833528222553,233,1,0
0.3059888601899335,1846,1,27,1,0.07840097219688205,0,0.11439045620765532,-0.20551575924182838,0.4501814237815124,5,0,0
-0.4445857350429226,689,1,10,2,1.7590640557037938,2,-1.4084100973763023,-0.20551575924182838,-0.3132800308651371,3,0,0
0.16424328891201512,1493,1,14,1,1.3669093362188478,2,1.8768910969298285,-0.20551575924182838,-0.27009871870966795,73,0,0
-0.7601115134616175,2198,1,33,0,1.5349756445695388,2,-0.04070960017589593,-0.20551575924182838,-0.6887029875973179,325,0,0
1.2805323983657813,1736,1,42,1,0.7506662055996467,1,-0.9290099230998713,-0.20551575924182838,0.02791243352467151,340,0,0
-0.14406871344791466,1983,1,39,0,0.022378869413318323,1,0.4527905792263126,-0.20551575924182838,0.2851794539697935,314,0,0
-0.859531706726496,238,1,30,2,-1.0980631862579562,3,-0.15350964118211502,-0.20551575924182838,0.22386889562716888,98,1,0
-0.8538906022255659,2159,1,36,0,1.0867988223010292,0,-1.2956100563700832,-0.20551575924182838,0.8057744785620492,153,0,0
-0.892968071586555,116,1,24,1,1.0307767195174653,2,0.1284904613334327,-0.20551575924182838,-0.15675320872787651,174,0,0
-0.8494460956490755,1656,1,41,1,-1.322151597392211,3,-1.4507101127536346,-0.20551575924182838,-1.0962593874585167,64,1,0
-0.8674292530277984,1200,1,4,0,-1.0980631862579562,3,-0.5624097898296592,-0.20551575924182838,-1.157130076941755,261,1,0
0.5012394529463715,1701,1,19,0,0.4705556916818281,2,-0.4637097539492175,-0.20551575924182838,-0.5035181977956104,292,0,0
0.23234680506869937,2055,1,9,2,1.310887233435284,2,-0.8867099077225391,-0.20551575924182838,0.20237925594446787,62,0,0
1.5734595702686285,746,1,20,0,-1.2661294946086474,3,-1.1687100102380867,-0.20551575924182838,1.1328374345326118,160,1,0
-0.9457893228225376,1394,1,13,1,0.3585114861147007,1,-0.6752098308358783,-0.20551575924182838,0.0573606307097604,65,0,0
0.6091725857308357,1657,1,31,0,-0.5938642612058826,1,-0.20990966168522457,-0.20551575924182838,-0.7933329564582424,36,1,0
-0.8972416356024112,1063,1,37,0,0.6386220000325193,2,-1.3520100768731929,-0.20551575924182838,0.4411052924910319,279,0,0
1.3414221384637002,417,1,28,1,-0.9860189806908287,3,-0.3791097231945532,-0.20551575924182838,-0.8871477776078562,150,1,0
-0.2940195276362769,1732,1,42,0,1.5909977473531025,2,-0.42140973857188535,-0.20551575924182838,-0.2643216038645862,326,0,0
-0.8059924967358496,1089,1,31,2,-1.1540852890415199,3,0.7065906714903055,-0.20551575924182838,-0.8234665307033057,115,1,0
-0.4435600796791171,1610,1,23,1,-0.42579795285519145,0,-0.5342097795781044,-0.20551575924182838,1.8985902990514139,265,1,0
0.2197654326060187,601,1,26,2,-1.322151597392211,3,-0.5201097744523271,-0.20551575924182838,-0.09331747002391362,258,1,0
0.27921925519461027,1011,1,41,1,1.8711082612709213,2,0.08619044595610055,-0.20551575924182838,-0.7166295454141803,164,0,0
-0.19169331084061608,1010,1,8,1,-0.8179526723401376,0,-0.9149099179740938,-0.20551575924182838,1.8623624952021762,265,1,0
-0.9466782241378356,1190,1,28,2,-0.4818200556387552,1,1.3128908918987332,-0.20551575924182838,-0.7812544644647405,219,1,0
0.40581931560033424,705,1,36,1,1.4229314390024115,0,0.7065906714903055,-0.20551575924182838,1.2545455675969253,98,0,0
0.6439764910759687,2104,1,21,2,-1.4341958029593385,3,0.39639055872320306,-0.20551575924182838,-0.9128340730943552,285,1,0
0.08195154022268797,243,1,20,1,0.07840097219688205,0,0.833490717622302,-0.20551575924182838,0.48649362107470195,10,0,0
1.4158163408517248,1074,1,38,1,-1.322151597392211,3,-0.9713099384772034,-0.20551575924182838,-1.060630009848212,189,1,0
-0.9741999763999496,1715,1,15,0,-0.14568743893737285,1,0.26949051259120654,-0.20551575924182838,0.701269821178508,66,1,0
0.18379911784857297,1838,1,7,0,-1.3781737001757748,3,-0.7880098718420974,-0.20551575924182838,-1.248300570180871,252,1,0
0.015967711817868404,657,1,8,2,0.5265777944653919,1,-1.3379100717474155,-0.20551575924182838,0.37937532430573634,222,0,0
-0.9157034321509101,438,1,21,2,1.1428209250845929,2,-1.2674100461185285,-0.20551575924182838,-0.29612258797197494,318,0,0
-0.2238305122398547,683,1,33,1,-0.9860189806908287,3,0.39639055872320306,-0.20551575924182838,-1.0164947960383757,39,1,0
-0.40256805363902437,1340,1,28,0,0.7506662055996467,2,1.749991050797832,-0.20551575924182838,-0.6332334785270113,217,0,0
-0.8905064987134219,169,1,17,1,0.1904451777640095,0,-0.9149099179740938,-0.20551575924182838,0.34694522543434153,320,0,0
-0.2185996698844467,648,1,21,0,-0.6498863639894463,1,-0.6752098308358783,-0.20551575924182838,0.4696609650719006,76,1,0
1.0665465009638295,1981,1,40,0,-0.31375374728806404,1,0.8052907073707473,-0.20551575924182838,1.0053393997377695,309,1,0
0.47679466677567395,2204,1,20,1,-0.7619305695565738,0,-0.12530963093056025,-0.20551575924182838,2.3687564048166814,120,1,0
1.9598581343262826,904,1,20,1,-0.8739747751237013,0,-0.9149099179740938,-0.20551575924182838,1.2818711417977657,89,1,0
0.19562834304446286,1882,1,6,0,1.6470198501366664,2,0.11439045620765532,-0.20551575924182838,0.5769224749578756,217,0,0
-0.9386439237880261,311,1,18,2,0.4705556916818281,1,-0.11120962580478286,-0.20551575924182838,-0.16999019254290224,272,0,0
-0.39313202429201394,1019,1,23,1,-1.0420410834743925,3,-0.9431099282256487,-0.20551575924182838,-1.004188697483912,4,1,0
-0.582468004450507,1837,1,30,1,-1.0420410834743925,1,2.3985912865835917,-0.20551575924182838,0.08317735242782143,358,1,0
-0.030802172771661866,1513,1,41,2,-0.42579795285519145,1,-0.9854099436029808,-0.20551575924182838,-0.37072383504850387,233,1,0
-0.6099555682004941,1663,1,1,1,0.5825998972489556,1,0.04389043057876839,-0.20551575924182838,-0.7666799724319291,246,0,0
1.2124630707212238,637,1,16,0,-1.322151597392211,3,0.650190650987196,-0.20551575924182838,-0.8439255474189559,39,1,0
-0.7881460934056341,1762,1,11,0,-0.42579795285519145,1,-1.2251100307411964,-0.20551575924182838,-0.39454580263678907,276,1,0
-0.6791531167452376,86,1,10,1,1.3669093362188478,2,0.650190650987196,-0.20551575924182838,-0.3933080321254922,295,0,0
